contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
FJ_XM_contig_13701651	5423	No	NA	10	1	0	Low-quality	Genome-fragment	3.64	HMM-based (lower-bound)	0	1	
HN_SY_contig_2326138	5423	No	NA	10	1	0	Low-quality	Genome-fragment	6	HMM-based (lower-bound)	0	1	
ZJ_WZ_contig_18811046	5423	No	NA	17	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
FJ_XM_contig_10980134	5422	No	NA	14	2	0	Low-quality	Genome-fragment	9.16	AAI-based (high-confidence)	0	1	
GD_ST_contig_18363112||full	5422	No	NA	3	1	0	Low-quality	Genome-fragment	0.99	HMM-based (lower-bound)	0	1	
HN_SY_contig_33975709||full	5422	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0	1.01	no viral genes detected
SD_QD_contig_14989649||full	5422	No	NA	11	1	1	Low-quality	Genome-fragment	1.69	HMM-based (lower-bound)	0	1	
SD_QD_contig_29153159	5422	No	NA	6	2	0	Low-quality	Genome-fragment	8.51	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_13043522	5422	No	NA	6	1	0	Low-quality	Genome-fragment	13.39	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_18376030||full	5422	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
FJ_XM_contig_2434410	5421	No	NA	11	2	0	Low-quality	Genome-fragment	7.32	HMM-based (lower-bound)	0	1	
FJ_XM_contig_30732427	5421	No	NA	5	1	0	Low-quality	Genome-fragment	9.72	HMM-based (lower-bound)	0	1	
JS_YC_contig_23381027	5421	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
SD_DY_contig_26669433||full	5421	No	NA	10	5	0	Low-quality	Genome-fragment	10.93	AAI-based (medium-confidence)	0	1.01	
SD_DY_contig_8004679||full	5421	No	NA	10	1	0	Low-quality	Genome-fragment	3.73	HMM-based (lower-bound)	0	1	
GX_BH_contig_18682695	5420	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
HN_SY_contig_925165	5420	No	NA	9	1	0	Low-quality	Genome-fragment	3.42	HMM-based (lower-bound)	0	1	
JS_LYG_contig_16985327	5420	No	NA	7	3	0	Low-quality	Genome-fragment	6.63	HMM-based (lower-bound)	0	1	
JS_YC_contig_18426928	5420	No	NA	8	1	0	Low-quality	Genome-fragment	3.88	HMM-based (lower-bound)	0	1	
ZJ_NB_contig_11376284	5420	No	NA	5	1	0	Low-quality	Genome-fragment	1.52	HMM-based (lower-bound)	0	1	
ZJ_NB_contig_17885767	5420	No	NA	7	3	0	Low-quality	Genome-fragment	11.59	AAI-based (medium-confidence)	0	1	
ZJ_NB_contig_22065496	5420	No	NA	2	1	0	Low-quality	Genome-fragment	11.92	AAI-based (medium-confidence)	0	1	
GD_ST_contig_16796255	5419	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0	1.01	no viral genes detected
JS_YC_contig_7171463	5419	No	NA	7	2	0	Low-quality	Genome-fragment	11.59	AAI-based (medium-confidence)	0	1	
LN_DD_contig_17795078	5419	No	NA	10	4	0	Low-quality	Genome-fragment	9.1	AAI-based (medium-confidence)	0	1	
SD_DY_contig_5491021||full	5419	No	NA	3	1	0	Low-quality	Genome-fragment	3.09	HMM-based (lower-bound)	0	1.02	
ZJ_WZ_contig_13382041	5419	No	NA	6	4	0	Low-quality	Genome-fragment	14.93	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_15976868	5419	No	NA	5	1	0	Medium-quality	Genome-fragment	50.52	HMM-based (lower-bound)	0	1	
FJ_XM_contig_35342346	5418	No	NA	10	3	0	Low-quality	Genome-fragment	14.87	AAI-based (high-confidence)	0	1	
HN_SY_contig_22818277	5418	No	NA	6	2	0	Low-quality	Genome-fragment	6.17	HMM-based (lower-bound)	0	1	
JS_LYG_contig_21250576||full	5418	No	NA	7	0	0	Low-quality	Genome-fragment	14.37	AAI-based (medium-confidence)	0	1	no viral genes detected
LN_DD_contig_23881820	5418	No	NA	5	1	0	Low-quality	Genome-fragment	6.26	HMM-based (lower-bound)	0	1.01	
ZJ_NB_contig_9522538	5418	No	NA	7	3	0	Low-quality	Genome-fragment	15.11	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_17844234||full	5418	No	NA	11	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
FJ_XM_contig_30842538	5417	No	NA	14	2	0	Low-quality	Genome-fragment	9.55	HMM-based (lower-bound)	0	1	
FJ_XM_contig_31937671	5417	No	NA	13	6	0	Low-quality	Genome-fragment	15.57	AAI-based (medium-confidence)	0	1	
FJ_XM_contig_32852870	5417	No	NA	9	5	0	Low-quality	Genome-fragment	5.64	HMM-based (lower-bound)	0	1	
JS_LYG_contig_4460322	5417	No	NA	6	0	0	Low-quality	Genome-fragment	9.52	AAI-based (high-confidence)	0	1	no viral genes detected
JS_LYG_contig_5880494	5417	No	NA	6	4	0	Low-quality	Genome-fragment	13.54	AAI-based (high-confidence)	0	1	
SD_DY_contig_29103687	5417	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
ZJ_WZ_contig_9801420	5417	No	NA	8	1	0	Low-quality	Genome-fragment	6.6	AAI-based (medium-confidence)	0	1.01	
FJ_XM_contig_12154695	5416	No	NA	8	1	0	Low-quality	Genome-fragment	5.91	AAI-based (medium-confidence)	0	1	
GD_ZH_contig_11838389||full	5416	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
GX_BH_contig_30745049	5416	No	NA	4	2	0	Low-quality	Genome-fragment	3.77	HMM-based (lower-bound)	0	1	
JS_LYG_contig_16563259	5416	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
LN_DD_contig_2181710	5416	No	NA	10	2	0	Low-quality	Genome-fragment	14.65	AAI-based (medium-confidence)	0	1	
SD_QD_contig_11755221||full	5416	No	NA	3	1	0	Low-quality	Genome-fragment	5.33	AAI-based (medium-confidence)	0	1	
SD_QD_contig_25181191||full	5416	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
ZJ_NB_contig_16579251	5416	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
ZJ_WZ_contig_20444881	5416	No	NA	5	1	0	Low-quality	Genome-fragment	2.98	AAI-based (high-confidence)	0	1	
FJ_XM_contig_33601477	5415	No	NA	10	2	0	Low-quality	Genome-fragment	9.36	HMM-based (lower-bound)	0	1	
HN_SY_contig_14569239	5415	No	NA	6	1	0	Low-quality	Genome-fragment	12.81	AAI-based (medium-confidence)	0	1	
HN_SY_contig_34097333	5415	No	NA	10	1	0	Low-quality	Genome-fragment	9.06	AAI-based (medium-confidence)	0	1	
ZJ_NB_contig_1485478	5415	No	NA	6	1	0	Low-quality	Genome-fragment	2.9	HMM-based (lower-bound)	0	1	
ZJ_NB_contig_26052392	5415	No	NA	12	6	0	Low-quality	Genome-fragment	10.31	HMM-based (lower-bound)	0	1	
ZJ_NB_contig_6082228||full	5415	No	NA	7	3	0	Low-quality	Genome-fragment	14.9	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_12050889	5415	No	NA	6	1	0	Low-quality	Genome-fragment	15.02	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_21845865	5415	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
JS_LYG_contig_15850639||full	5414	No	NA	3	2	0	Low-quality	Genome-fragment	11.71	AAI-based (medium-confidence)	0	1	
JS_YC_contig_13348292	5414	No	NA	11	2	0	Low-quality	Genome-fragment	13.18	AAI-based (high-confidence)	0	1	
ZJ_NB_contig_1635057||full	5414	No	NA	5	2	0	Low-quality	Genome-fragment	3.56	AAI-based (medium-confidence)	0	1	
ZJ_NB_contig_18598717||full	5414	No	NA	9	1	0	Low-quality	Genome-fragment	7.16	HMM-based (lower-bound)	0	1	
GD_ST_contig_12754936||full	5413	No	NA	3	1	0	Low-quality	Genome-fragment	3.03	HMM-based (lower-bound)	0	1.02	
JS_YC_contig_24877484	5413	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
ZJ_NB_contig_16125985||full	5413	No	NA	7	2	0	Low-quality	Genome-fragment	3.5	HMM-based (lower-bound)	0	1	
ZJ_NB_contig_4051254||full	5413	No	NA	10	1	0	Low-quality	Genome-fragment	10.96	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_14438905	5413	No	NA	6	5	0	Low-quality	Genome-fragment	8.35	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_22128068	5413	No	NA	8	2	0	Low-quality	Genome-fragment	7.91	HMM-based (lower-bound)	0	1.03	
HN_SY_contig_28011916||full	5412	No	NA	6	1	0	Low-quality	Genome-fragment	3.49	HMM-based (lower-bound)	0	1	
JS_LYG_contig_4850871||full	5412	No	NA	6	0	0	Low-quality	Genome-fragment	4.55	AAI-based (high-confidence)	0	1	no viral genes detected
JS_YC_contig_27073283	5412	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
ZJ_WZ_contig_26082415	5412	No	NA	9	2	0	Low-quality	Genome-fragment	6.43	HMM-based (lower-bound)	0	1	
GX_BH_contig_30553632||full	5411	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
JS_LYG_contig_20089938	5411	No	NA	12	1	0	Low-quality	Genome-fragment	4.94	HMM-based (lower-bound)	0	1	
JS_LYG_contig_5705165	5411	No	NA	10	3	0	Low-quality	Genome-fragment	16.95	AAI-based (high-confidence)	0	1	
SD_QD_contig_24339185	5411	No	NA	9	4	0	Low-quality	Genome-fragment	9.81	AAI-based (high-confidence)	0	1	
SD_QD_contig_26069559	5411	No	NA	8	1	0	Low-quality	Genome-fragment	8.98	AAI-based (high-confidence)	0	1	
ZJ_NB_contig_2197676_1	5411	No	NA	3	1	0	Medium-quality	Genome-fragment	50.45	HMM-based (lower-bound)	0	1	
FJ_XM_contig_25512387	5410	No	NA	4	1	0	Low-quality	Genome-fragment	8.3	HMM-based (lower-bound)	0	1	
GX_BH_contig_9064171||full	5410	No	NA	10	2	0	Low-quality	Genome-fragment	3.13	HMM-based (lower-bound)	0	1	
JS_LYG_contig_9899830	5410	No	NA	8	1	0	Low-quality	Genome-fragment	14.08	AAI-based (medium-confidence)	0	1	
JS_YC_contig_253029||full	5410	No	NA	7	4	0	Low-quality	Genome-fragment	9.88	AAI-based (high-confidence)	0	1	
SD_DY_contig_11088088||full	5410	No	NA	4	2	0	Low-quality	Genome-fragment	7.6	HMM-based (lower-bound)	0	1	
ZJ_WZ_contig_8451600	5410	No	NA	4	1	0	Low-quality	Genome-fragment	2.74	HMM-based (lower-bound)	0	1	
SD_QD_contig_4310384||full	5409	No	NA	3	2	0	Low-quality	Genome-fragment	8.38	AAI-based (high-confidence)	0	1	
ZJ_NB_contig_34721	5409	No	NA	6	3	0	Low-quality	Genome-fragment	10.02	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_1109797	5409	No	NA	6	4	0	Low-quality	Genome-fragment	13.54	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_5497738	5409	No	NA	10	6	0	Low-quality	Genome-fragment	10.93	AAI-based (medium-confidence)	0	1	
FJ_XM_contig_10059496	5408	No	NA	4	1	0	Low-quality	Genome-fragment	2.57	AAI-based (high-confidence)	0	1	
FJ_XM_contig_5955358||full	5408	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
JS_YC_contig_6614879||full	5408	No	NA	6	2	0	Low-quality	Genome-fragment	5.74	HMM-based (lower-bound)	0	1	
SD_QD_contig_14590456	5408	No	NA	10	1	0	Low-quality	Genome-fragment	9.52	AAI-based (medium-confidence)	0	1	
ZJ_NB_contig_28576061||full	5408	No	NA	8	1	0	Low-quality	Genome-fragment	8.88	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_22714116||full	5408	No	NA	5	2	0	Low-quality	Genome-fragment	7.63	AAI-based (medium-confidence)	0	1	
FJ_XM_contig_14050443||full	5407	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
HN_SY_contig_9278407	5407	No	NA	7	4	0	Low-quality	Genome-fragment	12.91	AAI-based (medium-confidence)	0	1	
ZJ_NB_contig_21579555	5407	No	NA	6	1	0	Low-quality	Genome-fragment	2.88	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_14460297	5407	No	NA	2	1	0	Low-quality	Genome-fragment	5.93	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_24034966	5407	No	NA	9	3	0	Low-quality	Genome-fragment	11.62	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_9942909	5407	No	NA	9	7	0	Low-quality	Genome-fragment	2.92	AAI-based (high-confidence)	0	1	
JS_LYG_contig_279906	5406	No	NA	6	2	0	Low-quality	Genome-fragment	4.72	AAI-based (high-confidence)	0	1	
LN_DD_contig_20654035||full	5406	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
ZJ_NB_contig_10364625	5406	No	NA	10	1	0	Low-quality	Genome-fragment	9.31	HMM-based (lower-bound)	0	1	
ZJ_WZ_contig_2625669	5406	No	NA	7	1	0	Low-quality	Genome-fragment	11.71	AAI-based (medium-confidence)	0	1	
FJ_XM_contig_3557396||full	5405	No	NA	8	4	1	Low-quality	Genome-fragment	10.17	AAI-based (medium-confidence)	0	1	
GD_ST_contig_7795673	5405	No	NA	8	3	0	Low-quality	Genome-fragment	2.13	AAI-based (medium-confidence)	0	1	
GD_ZH_contig_393563	5405	No	NA	6	1	0	Low-quality	Genome-fragment	2.05	HMM-based (lower-bound)	0	1.01	
ZJ_NB_contig_1280990	5405	No	NA	4	0	0	Low-quality	Genome-fragment	2.95	AAI-based (medium-confidence)	0	1	no viral genes detected
ZJ_NB_contig_5404868	5405	No	NA	8	2	0	Low-quality	Genome-fragment	18.03	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_3513670	5405	No	NA	4	1	0	Complete	High-quality	100	DTR (high-confidence)	0	1.02	
ZJ_WZ_contig_3550868	5405	No	NA	11	1	0	Low-quality	Genome-fragment	3.19	HMM-based (lower-bound)	0	1	
GD_ST_contig_24654122||full	5404	No	NA	11	6	0	Low-quality	Genome-fragment	11.54	AAI-based (medium-confidence)	0	1	
GD_ZH_contig_22719439	5404	No	NA	8	1	0	Low-quality	Genome-fragment	8.17	HMM-based (lower-bound)	0	1	
SD_QD_contig_23072125||full	5404	No	NA	13	2	0	Low-quality	Genome-fragment	6.99	HMM-based (lower-bound)	0	1	
ZJ_NB_contig_19696687	5404	No	NA	15	2	0	Low-quality	Genome-fragment	2.93	AAI-based (high-confidence)	0	1	
ZJ_NB_contig_26156174	5404	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
ZJ_NB_contig_6828898	5404	No	NA	11	1	0	Medium-quality	Genome-fragment	50.38	HMM-based (lower-bound)	0	1	
ZJ_WZ_contig_6195685	5404	No	NA	9	1	0	Low-quality	Genome-fragment	8.79	AAI-based (medium-confidence)	0	1	
HN_SY_contig_30198997	5403	No	NA	6	2	0	Low-quality	Genome-fragment	13.67	AAI-based (high-confidence)	0	1	
ZJ_NB_contig_16267377	5403	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
FJ_XM_contig_18098385	5402	No	NA	4	2	0	Low-quality	Genome-fragment	4.16	AAI-based (medium-confidence)	0	1	
LN_DD_contig_4845840	5402	No	NA	7	1	0	Low-quality	Genome-fragment	1.95	AAI-based (high-confidence)	0	1	
SD_QD_contig_11759967	5402	No	NA	10	1	0	Low-quality	Genome-fragment	2.62	HMM-based (lower-bound)	0	1	
SD_QD_contig_1318010	5402	No	NA	7	3	0	Low-quality	Genome-fragment	8.03	AAI-based (medium-confidence)	0	1	
JS_YC_contig_905724	5401	No	NA	8	2	0	Low-quality	Genome-fragment	8.35	HMM-based (lower-bound)	0	1	
LN_DD_contig_4186721	5401	No	NA	8	1	0	Low-quality	Genome-fragment	8.84	AAI-based (high-confidence)	0	1	
SD_DY_contig_11124243||full	5401	No	NA	3	1	0	Low-quality	Genome-fragment	7.44	HMM-based (lower-bound)	0	1	
ZJ_NB_contig_479420	5401	No	NA	12	4	0	Low-quality	Genome-fragment	9.25	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_21383771||full	5401	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
GD_ZH_contig_10617792	5400	No	NA	11	5	0	Low-quality	Genome-fragment	15.36	AAI-based (high-confidence)	0	1	
GX_BH_contig_17383733||full	5400	No	NA	9	1	0	Low-quality	Genome-fragment	8.95	HMM-based (lower-bound)	0	1	
GX_BH_contig_22852980||full	5400	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
ZJ_NB_contig_7699131	5400	No	NA	11	2	1	Low-quality	Genome-fragment	9.2	AAI-based (medium-confidence)	0	1	
FJ_XM_contig_35301506	5399	No	NA	9	2	0	Low-quality	Genome-fragment	15.01	AAI-based (medium-confidence)	0	1	
GD_ZH_contig_22426584	5399	No	NA	8	2	0	Low-quality	Genome-fragment	14.76	AAI-based (high-confidence)	0	1	
GX_BH_contig_246002	5399	No	NA	4	1	0	Low-quality	Genome-fragment	10.87	HMM-based (lower-bound)	0	1	
GX_BH_contig_6623710	5399	No	NA	9	2	0	Low-quality	Genome-fragment	10.46	AAI-based (medium-confidence)	0	1	
HN_SY_contig_26794005||full	5399	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
LN_DD_contig_7199258	5399	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
ZJ_WZ_contig_20906589	5399	No	NA	12	3	0	Low-quality	Genome-fragment	2.54	HMM-based (lower-bound)	0	1	
ZJ_WZ_contig_8430316	5399	No	NA	13	0	0	Low-quality	Genome-fragment	2.97	AAI-based (high-confidence)	0	1	no viral genes detected
ZJ_WZ_contig_8975807||full	5399	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
FJ_XM_contig_9727029||full	5398	No	NA	8	3	0	Low-quality	Genome-fragment	10.65	AAI-based (medium-confidence)	0	1	
HN_SY_contig_19740436	5398	No	NA	9	2	0	Low-quality	Genome-fragment	13.27	AAI-based (high-confidence)	0	1	
JS_YC_contig_14101787||full	5398	No	NA	7	0	0	Low-quality	Genome-fragment	14.62	AAI-based (medium-confidence)	0	1	no viral genes detected
ZJ_NB_contig_22342504	5398	No	NA	7	2	0	Low-quality	Genome-fragment	5.03	AAI-based (high-confidence)	0	1	
JS_LYG_contig_59246	5397	No	NA	10	2	0	Low-quality	Genome-fragment	7.12	HMM-based (lower-bound)	0	1	
SD_DY_contig_21175516	5397	No	NA	9	0	1	Low-quality	Genome-fragment	3.09	AAI-based (medium-confidence)	0	1	no viral genes detected
ZJ_NB_contig_22631870||full	5397	No	NA	6	2	0	Low-quality	Genome-fragment	11.46	AAI-based (high-confidence)	0	1	
ZJ_NB_contig_834827	5397	No	NA	8	0	0	Low-quality	Genome-fragment	14.92	AAI-based (high-confidence)	0	1	no viral genes detected
JS_LYG_contig_12647082||full	5396	No	NA	8	1	0	Low-quality	Genome-fragment	2.82	AAI-based (medium-confidence)	0	1	
JS_YC_contig_9029986	5396	No	NA	9	4	0	Low-quality	Genome-fragment	9.08	AAI-based (high-confidence)	0	1	
SD_DY_contig_22026454||full	5396	No	NA	9	1	0	Low-quality	Genome-fragment	12.22	AAI-based (medium-confidence)	0	1	
ZJ_NB_contig_19878563	5396	No	NA	10	1	0	Low-quality	Genome-fragment	12.56	AAI-based (medium-confidence)	0	1	
GD_ZH_contig_23138404	5395	No	NA	2	1	0	Low-quality	Genome-fragment	1.36	HMM-based (lower-bound)	0	1	
GX_BH_contig_29300141	5395	No	NA	12	3	0	Low-quality	Genome-fragment	2.34	HMM-based (lower-bound)	0	1	
JS_LYG_contig_6163199	5395	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
JS_YC_contig_6143460	5395	No	NA	9	2	0	Low-quality	Genome-fragment	13.02	AAI-based (medium-confidence)	0	1	
SD_DY_contig_5009416	5395	No	NA	9	1	0	Low-quality	Genome-fragment	13.17	AAI-based (medium-confidence)	0	1	
ZJ_NB_contig_21590246	5395	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
ZJ_WZ_contig_20744726	5395	No	NA	4	1	0	Low-quality	Genome-fragment	14.54	AAI-based (medium-confidence)	0	1	
JS_LYG_contig_20937167	5394	No	NA	9	2	0	Low-quality	Genome-fragment	3.27	HMM-based (lower-bound)	0	1	
SD_DY_contig_19456275||full	5394	No	NA	7	1	0	Low-quality	Genome-fragment	9.85	AAI-based (medium-confidence)	0	1	
SD_QD_contig_31332621||full	5394	No	NA	3	1	0	Low-quality	Genome-fragment	11.8	HMM-based (lower-bound)	0	1	
SD_QD_contig_6932455	5394	No	NA	13	2	0	Low-quality	Genome-fragment	15.7	AAI-based (high-confidence)	0	1	
ZJ_NB_contig_22906186	5394	No	NA	6	4	0	Low-quality	Genome-fragment	8.9	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_22177399	5394	No	NA	5	1	0	Low-quality	Genome-fragment	0.44	HMM-based (lower-bound)	0	1.01	
SD_QD_contig_15111738	5393	No	NA	5	3	0	Low-quality	Genome-fragment	3.11	AAI-based (medium-confidence)	0	1	
SD_QD_contig_30455370	5393	No	NA	13	7	0	Low-quality	Genome-fragment	3.17	AAI-based (high-confidence)	0	1	
ZJ_NB_contig_4087364||full	5393	No	NA	6	2	0	Low-quality	Genome-fragment	9.02	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_15308446	5393	No	NA	6	2	0	Low-quality	Genome-fragment	12.79	HMM-based (lower-bound)	0	1	
HN_SY_contig_29791416	5392	No	NA	7	4	0	Low-quality	Genome-fragment	1.41	AAI-based (medium-confidence)	0	1	
JS_LYG_contig_8373957	5392	No	NA	4	3	0	Low-quality	Genome-fragment	9.04	AAI-based (medium-confidence)	0	1	
LN_DD_contig_25664714||full	5392	No	NA	8	1	0	Low-quality	Genome-fragment	0.43	HMM-based (lower-bound)	0	1	
SD_QD_contig_13997664||full	5392	No	NA	7	1	0	Low-quality	Genome-fragment	7.96	HMM-based (lower-bound)	0	1	
SD_QD_contig_21095749||full	5392	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
ZJ_NB_contig_5954957||full	5392	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
ZJ_WZ_contig_20300099	5392	No	NA	10	7	0	Low-quality	Genome-fragment	11.79	AAI-based (medium-confidence)	0	1	
GX_BH_contig_4470645	5391	No	NA	12	1	0	Low-quality	Genome-fragment	6.72	HMM-based (lower-bound)	0	1	
SD_QD_contig_20450412	5391	No	NA	8	2	0	Low-quality	Genome-fragment	9.25	HMM-based (lower-bound)	0	1	
ZJ_WZ_contig_10258909	5391	No	NA	16	1	0	Low-quality	Genome-fragment	8.83	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_15988774	5391	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
ZJ_WZ_contig_25697906	5391	No	NA	7	3	0	Low-quality	Genome-fragment	12.89	AAI-based (medium-confidence)	0	1	
FJ_XM_contig_13195604	5390	No	NA	16	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
JS_YC_contig_18298817||full	5390	No	NA	5	1	0	Low-quality	Genome-fragment	9.24	HMM-based (lower-bound)	0	1	
ZJ_NB_contig_13133944||full	5390	No	NA	4	1	0	Low-quality	Genome-fragment	2.77	AAI-based (medium-confidence)	0	1	
ZJ_NB_contig_4643703	5390	No	NA	7	1	0	Low-quality	Genome-fragment	2.64	HMM-based (lower-bound)	0	1	
ZJ_WZ_contig_16351573	5390	No	NA	11	1	0	Low-quality	Genome-fragment	3.22	HMM-based (lower-bound)	0	1	
ZJ_WZ_contig_3788148	5390	No	NA	4	1	0	Low-quality	Genome-fragment	15.67	AAI-based (medium-confidence)	0	1	
JS_LYG_contig_20649644	5389	No	NA	7	1	0	Low-quality	Genome-fragment	8.13	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_15413261	5389	No	NA	6	2	0	Low-quality	Genome-fragment	5.52	AAI-based (medium-confidence)	0	1	
GD_ZH_contig_2762955||full	5388	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
SD_DY_contig_10451830	5388	No	NA	7	5	0	Low-quality	Genome-fragment	12.38	AAI-based (medium-confidence)	0	1	
SD_DY_contig_4503648||full	5388	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
ZJ_NB_contig_11637036||full	5388	No	NA	2	0	0	Low-quality	Genome-fragment	9.06	AAI-based (high-confidence)	0	1	no viral genes detected
JS_LYG_contig_18050933	5387	No	NA	8	2	0	Low-quality	Genome-fragment	11.45	HMM-based (lower-bound)	0	1	
SD_DY_contig_10495102	5387	No	NA	14	1	0	Low-quality	Genome-fragment	4.55	HMM-based (lower-bound)	0	1	
ZJ_NB_contig_21376777||full	5387	No	NA	5	3	0	Low-quality	Genome-fragment	9.35	AAI-based (high-confidence)	0	1	
HN_SY_contig_30158657||full	5386	No	NA	8	1	0	Low-quality	Genome-fragment	3.06	HMM-based (lower-bound)	0	1	
HN_SY_contig_9758499	5386	No	NA	7	1	0	Low-quality	Genome-fragment	7.06	HMM-based (lower-bound)	0	1	
ZJ_WZ_contig_7698078	5386	No	NA	5	1	0	Low-quality	Genome-fragment	2.92	AAI-based (high-confidence)	0	1	
