seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
HN_SY_contig_7520634||full	5564	No terminal repeats	NA	6	11	0.9608	NA	0	4.5975	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_11815249||full	28984	No terminal repeats	NA	36	11	0.9608	NA	1	16.6150	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_34721	5409	No terminal repeats	NA	6	11	0.9608	NA	1	3.8401	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_DY_contig_15929809	8177	No terminal repeats	NA	12	11	0.9608	NA	1	3.5219	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_26692669	7512	No terminal repeats	NA	19	11	0.9608	NA	2	10.7128	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_15254176	5325	No terminal repeats	NA	13	11	0.9608	NA	0	4.8541	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_7112018	7499	No terminal repeats	NA	14	11	0.9608	NA	2	14.7029	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_4550094||full	9083	No terminal repeats	NA	14	11	0.9608	NA	3	8.3581	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_15067254	8141	No terminal repeats	NA	4	11	0.9608	NA	0	4.4633	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_DY_contig_15387188	6821	No terminal repeats	NA	15	11	0.9608	NA	0	5.1057	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_21709710||full	6087	No terminal repeats	NA	10	11	0.9608	NA	2	9.3749	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_1869798	42869	No terminal repeats	NA	62	11	0.9608	NA	1	16.5554	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_19098200	5946	No terminal repeats	NA	11	11	0.9608	NA	0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_23867171	5605	No terminal repeats	NA	6	15	0.9607	NA	0	7.5288	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
SD_QD_contig_26069559	5411	No terminal repeats	NA	8	11	0.9607	NA	2	5.9507	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_20062916	13038	No terminal repeats	NA	19	11	0.9607	NA	1	12.6782	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_8295576	5484	No terminal repeats	NA	9	11	0.9607	NA	0	3.0861	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_18813125||full	5062	No terminal repeats	NA	7	11	0.9607	NA	0	2.8240	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae
GX_BH_contig_18409486||full	6013	No terminal repeats	NA	4	11	0.9607	NA	0	3.3467	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GX_BH_contig_30582600	70719	No terminal repeats	NA	90	11	0.9607	NA	5	44.5625	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_DY_contig_24610952||full	9499	No terminal repeats	NA	12	11	0.9607	NA	2	5.5310	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_113587	26145	No terminal repeats	NA	56	11	0.9607	NA	0	12.6534	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_11224157	5635	No terminal repeats	NA	6	11	0.9607	NA	2	6.2058	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_15297295||full	5469	No terminal repeats	NA	9	11	0.9607	NA	1	2.9371	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_14744321	11790	No terminal repeats	NA	12	11	0.9607	NA	1	11.6006	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_10061671	14309	No terminal repeats	NA	19	11	0.9607	NA	2	18.2005	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae
SD_QD_contig_14493872	5617	No terminal repeats	NA	6	11	0.9607	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_13367528||full	16379	No terminal repeats	NA	16	11	0.9607	NA	2	13.2411	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_11321434	10450	No terminal repeats	NA	15	11	0.9607	NA	0	6.8068	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
ZJ_NB_contig_9269189||full	7720	No terminal repeats	NA	9	11	0.9607	NA	1	5.1268	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_26667125	6095	No terminal repeats	NA	4	11	0.9606	NA	0	3.4311	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_33436637	6093	No terminal repeats	NA	15	11	0.9606	NA	2	6.3637	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_6368546	5332	No terminal repeats	NA	10	11	0.9606	NA	0	5.1519	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Ackermannviridae
ZJ_NB_contig_8700799	6389	No terminal repeats	NA	9	11	0.9606	NA	1	3.4052	Unclassified
ZJ_WZ_contig_19307838||full	5522	No terminal repeats	NA	13	11	0.9606	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_15988774	5391	No terminal repeats	NA	12	11	0.9606	NA	0	4.5810	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_27062359||full	6510	No terminal repeats	NA	8	11	0.9606	NA	0	5.0548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_24946714	10337	No terminal repeats	NA	20	11	0.9606	NA	1	15.6070	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_DY_contig_27341542	17314	No terminal repeats	NA	25	11	0.9606	NA	1	6.2101	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
LN_DD_contig_16834359	9662	No terminal repeats	NA	16	11	0.9606	NA	1	3.7615	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_2428949||full	20404	No terminal repeats	NA	16	11	0.9606	NA	4	11.7112	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_11059226	44368	DTR	NA	67	11	0.9606	NA	4	36.3608	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_4173618	5237	No terminal repeats	NA	8	11	0.9606	NA	0	2.2532	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_2417903	8998	No terminal repeats	NA	13	11	0.9606	NA	0	6.1175	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GX_BH_contig_6623710	5399	No terminal repeats	NA	9	11	0.9606	NA	0	4.6268	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_14969203||full	13751	No terminal repeats	NA	38	11	0.9606	NA	0	19.4785	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_8636226	10902	No terminal repeats	NA	9	11	0.9606	NA	1	5.0299	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_22918924	5266	No terminal repeats	NA	13	11	0.9605	NA	1	9.7142	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_11247181	7336	No terminal repeats	NA	8	11	0.9605	NA	1	1.4875	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_10383779	8101	No terminal repeats	NA	16	11	0.9605	NA	0	7.7634	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_7225734	6255	No terminal repeats	NA	6	11	0.9605	NA	0	3.3657	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
JS_YC_contig_9476265	6021	No terminal repeats	NA	5	11	0.9605	NA	1	3.4366	Viruses
JS_YC_contig_14367103||full	5601	No terminal repeats	NA	10	11	0.9605	NA	1	3.5405	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_10414163_1	3675	No terminal repeats	NA	6	11	0.9605	NA	0	3.7949	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_19600845	5100	No terminal repeats	NA	7	11	0.9605	NA	0	3.3613	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_21104806	10236	No terminal repeats	NA	9	11	0.9605	NA	1	8.1446	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GX_BH_contig_3277513||full	18684	No terminal repeats	NA	31	11	0.9605	NA	0	11.2018	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_8724135	6462	No terminal repeats	NA	11	11	0.9605	NA	0	1.3293	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
FJ_XM_contig_31767360	23972	No terminal repeats	NA	40	11	0.9605	NA	4	15.7425	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_4905006	14568	No terminal repeats	NA	15	11	0.9605	NA	1	4.4337	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_22185680	6032	No terminal repeats	NA	13	11	0.9605	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_28114701	8569	No terminal repeats	NA	13	11	0.9605	NA	0	5.9374	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_10493286	44524	DTR	NA	85	11	0.9605	NA	11	52.8948	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_2277707	7886	No terminal repeats	NA	7	11	0.9605	NA	0	1.7183	Unclassified
JS_YC_contig_2586274	5317	No terminal repeats	NA	12	11	0.9604	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
SD_DY_contig_19044956||full	24805	No terminal repeats	NA	44	11	0.9604	NA	1	13.2141	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GX_BH_contig_20227411||full	18002	No terminal repeats	NA	17	11	0.9604	NA	5	15.2946	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_DY_contig_8096472	20744	No terminal repeats	NA	32	11	0.9604	NA	3	19.0632	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_13428016||full	16559	No terminal repeats	NA	27	11	0.9604	NA	0	12.7707	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_16064897	14908	No terminal repeats	NA	15	11	0.9604	NA	2	24.8726	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_18978243	7314	No terminal repeats	NA	7	11	0.9604	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_4437151	9643	No terminal repeats	NA	9	11	0.9604	NA	1	5.1494	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_31837493	5776	No terminal repeats	NA	7	11	0.9604	NA	0	7.9973	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_12449950	6004	No terminal repeats	NA	12	11	0.9604	NA	0	9.4103	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_4123835	6540	No terminal repeats	NA	1	11	0.9604	NA	1	1.1852	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_23677359	5707	No terminal repeats	NA	17	11	0.9604	NA	0	2.6553	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_21113194||full	8630	No terminal repeats	NA	11	11	0.9604	NA	1	6.8259	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_27738893_1	3544	No terminal repeats	NA	5	11	0.9603	NA	0	6.0816	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_14210931	10831	No terminal repeats	NA	14	11	0.9603	NA	1	6.1167	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes
LN_DD_contig_7681727	5880	No terminal repeats	NA	8	11	0.9603	NA	0	2.9771	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_23501178	5829	No terminal repeats	NA	7	11	0.9603	NA	1	8.6366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_15767131	5929	No terminal repeats	NA	8	11	0.9603	NA	0	1.6469	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_27089452	16898	No terminal repeats	NA	21	11	0.9603	NA	1	10.0640	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_20693080	23301	No terminal repeats	NA	40	11	0.9603	NA	1	28.0767	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ST_contig_9464692	6496	No terminal repeats	NA	14	11	0.9603	NA	0	8.5999	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_7611819	8505	No terminal repeats	NA	10	11	0.9603	NA	1	4.9844	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_3961628	6445	No terminal repeats	NA	14	11	0.9603	NA	0	3.0646	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_3543130	5982	No terminal repeats	NA	8	11	0.9602	NA	1	2.8300	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_15118793	20373	No terminal repeats	NA	50	11	0.9602	NA	1	10.1619	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_6937824	8000	No terminal repeats	NA	7	11	0.9602	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_4662591	5560	No terminal repeats	NA	10	11	0.9602	NA	1	3.1094	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_9196801	5271	No terminal repeats	NA	16	11	0.9602	NA	0	2.7954	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_19782201	7615	No terminal repeats	NA	10	11	0.9602	NA	0	8.5810	Unclassified
ZJ_WZ_contig_14336943	31703	No terminal repeats	NA	39	11	0.9602	NA	1	6.4735	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_12689717||full	6693	No terminal repeats	NA	8	11	0.9602	NA	0	6.5315	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_16154260||full	70616	DTR	NA	98	11	0.9602	NA	11	61.6046	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_21963063	6871	No terminal repeats	NA	10	11	0.9602	NA	0	0.7603	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_9097756	6436	No terminal repeats	NA	12	11	0.9602	NA	0	3.1423	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_6964909||full	6012	No terminal repeats	NA	4	11	0.9602	NA	0	3.4275	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
GX_BH_contig_16738506	6034	No terminal repeats	NA	13	11	0.9602	NA	0	4.0964	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_23028086	5875	No terminal repeats	NA	5	11	0.9602	NA	1	4.0846	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_8258591	5636	No terminal repeats	NA	15	11	0.9602	NA	0	2.7425	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_13448849	22016	No terminal repeats	NA	50	11	0.9602	NA	1	10.3363	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_DY_contig_14260104	5908	No terminal repeats	NA	5	11	0.9602	NA	1	3.1971	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_19352239	24567	No terminal repeats	NA	15	11	0.9602	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_25207227	11134	No terminal repeats	NA	13	11	0.9602	NA	0	8.7763	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_26134521	5657	No terminal repeats	NA	8	11	0.9601	NA	1	6.3030	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_648976	9840	No terminal repeats	NA	17	11	0.9601	NA	2	13.6463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_1276990	6692	No terminal repeats	NA	17	11	0.9601	NA	1	16.3336	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_5218608||full	6142	No terminal repeats	NA	18	11	0.9601	NA	1	7.6491	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_18467119	7884	No terminal repeats	NA	11	11	0.9601	NA	0	3.4202	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_DY_contig_4663286	9149	No terminal repeats	NA	14	11	0.9601	NA	0	5.8056	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_9665490	10584	No terminal repeats	NA	25	11	0.9601	NA	0	4.1425	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_18954120	5290	No terminal repeats	NA	2	11	0.9601	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
SD_QD_contig_921798||full	5775	No terminal repeats	NA	9	11	0.9601	NA	0	11.9602	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_24488819	6676	No terminal repeats	NA	20	11	0.9601	NA	0	2.6454	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_1631137||full	12005	No terminal repeats	NA	5	11	0.9601	NA	2	6.3499	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_6490386||full	12381	No terminal repeats	NA	25	11	0.9601	NA	0	10.2632	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_2694652	17413	No terminal repeats	NA	18	11	0.9601	NA	0	6.8059	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_2448011	11801	No terminal repeats	NA	17	11	0.9601	NA	0	4.8699	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_19699417	32605	No terminal repeats	NA	26	11	0.9601	NA	2	14.7386	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_21010786	42467	No terminal repeats	NA	49	11	0.9601	NA	5	30.1483	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_24056694	8534	No terminal repeats	NA	17	11	0.9600	NA	1	6.5110	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ST_contig_15656601	5645	No terminal repeats	NA	15	11	0.9600	NA	0	3.8083	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_1499971	6893	No terminal repeats	NA	7	11	0.9600	NA	0	1.9028	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_6952327	5766	No terminal repeats	NA	10	11	0.9600	NA	0	3.3995	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_DY_contig_9801600	7687	No terminal repeats	NA	17	11	0.9600	NA	0	2.7050	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_18041517	5070	No terminal repeats	NA	12	11	0.9600	NA	0	2.6015	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_13324430||full	6114	No terminal repeats	NA	11	11	0.9600	NA	0	3.7621	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_5852922||full	7324	No terminal repeats	NA	8	11	0.9600	NA	1	6.6614	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_18248819||full	13098	No terminal repeats	NA	16	11	0.9600	NA	4	11.9311	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_21568439	5816	No terminal repeats	NA	6	11	0.9600	NA	2	4.2455	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
SD_QD_contig_30245378	9681	No terminal repeats	NA	5	11	0.9600	NA	0	8.0441	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_12232020	8023	No terminal repeats	NA	11	11	0.9600	NA	1	2.5014	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GX_BH_contig_11087077||full	26813	DTR	NA	35	11	0.9600	NA	5	22.3484	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_10287276||full	5449	No terminal repeats	NA	7	11	0.9599	NA	1	4.9450	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Straboviridae
ZJ_WZ_contig_22963452	14511	No terminal repeats	NA	14	11	0.9599	NA	2	7.9189	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_2165155	5845	No terminal repeats	NA	4	11	0.9599	NA	1	3.1928	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_19828584||full	20425	No terminal repeats	NA	40	11	0.9599	NA	2	17.3876	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_24386165||full	6383	No terminal repeats	NA	9	11	0.9599	NA	0	2.8686	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_24126402||full	5781	No terminal repeats	NA	7	11	0.9599	NA	2	5.1428	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_23924776	6069	No terminal repeats	NA	7	11	0.9599	NA	2	3.5887	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_20559046||full	44365	DTR	NA	64	11	0.9599	NA	2	29.1380	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_18275082||full	6625	No terminal repeats	NA	15	11	0.9599	NA	1	4.1601	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GX_BH_contig_22037953	12329	No terminal repeats	NA	6	11	0.9599	NA	0	6.6312	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_2584085	7170	No terminal repeats	NA	12	11	0.9599	NA	1	4.9519	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_34065703||full	11559	No terminal repeats	NA	9	11	0.9599	NA	4	13.7244	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_5567940	18475	No terminal repeats	NA	27	11	0.9599	NA	0	4.2486	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
ZJ_NB_contig_28704993	5173	No terminal repeats	NA	7	11	0.9598	NA	1	3.2922	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_26861759	5742	No terminal repeats	NA	10	11	0.9598	NA	1	2.6426	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_20405744||full	6191	No terminal repeats	NA	10	11	0.9598	NA	4	9.6471	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_20673129||full	96472	DTR	NA	104	11	0.9598	NA	9	60.0748	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_11502990	6570	No terminal repeats	NA	6	11	0.9598	NA	1	1.6818	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_DY_contig_28411977	13857	No terminal repeats	NA	15	11	0.9598	NA	2	9.4852	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_32998397||full	5649	No terminal repeats	NA	5	11	0.9598	NA	2	4.2994	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_DY_contig_16467122	5962	No terminal repeats	NA	17	11	0.9598	NA	0	2.9914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Ackermannviridae
SD_QD_contig_29574029	6013	No terminal repeats	NA	6	11	0.9598	NA	0	8.5849	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
FJ_XM_contig_29557308	5894	No terminal repeats	NA	8	11	0.9598	NA	1	4.4181	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_8608463	5425	No terminal repeats	NA	10	11	0.9598	NA	1	3.6611	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_28413026||full	7427	No terminal repeats	NA	17	11	0.9598	NA	0	3.8972	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
